cityId,speciesId,localDate,regulationStatus,activeModeId,fisheryStrength,seasonalAvailability,idealTemperatureScore
st_joseph_mi,lake_whitefish,2027-11-20,open,late_fall_pier,4,1,4
south_haven_mi,chinook_salmon,2027-01-20,open,fall_harbor_staging,7,0,1
south_haven_mi,chinook_salmon,2027-04-20,open,spring_nearshore_transient,4.3,0.6428571428571429,3.1214285714285714
south_haven_mi,chinook_salmon,2027-07-20,open,fall_harbor_staging,7,0.06451612903225806,1.3870967741935485
south_haven_mi,chinook_salmon,2027-09-05,open,fall_harbor_staging,7,0.8846153846153846,6.3076923076923075
south_haven_mi,chinook_salmon,2027-11-20,open,fall_harbor_staging,7,0,1
south_haven_mi,coho_salmon,2027-01-20,open,spring_nearshore,7.8,0.2171111111111111,2.476355555555555
south_haven_mi,coho_salmon,2027-04-20,open,spring_nearshore,7.8,0.9375,7.375
south_haven_mi,coho_salmon,2027-07-20,open,fall_harbor_return,5.9,0,1
south_haven_mi,coho_salmon,2027-09-05,open,fall_harbor_return,5.9,0.32083333333333336,2.5720833333333335
south_haven_mi,coho_salmon,2027-11-20,open,fall_harbor_return,5.9,0.15,1.7349999999999999
south_haven_mi,steelhead,2027-01-20,open,spring_pier,6.62,0.3644067796610169,3.0479661016949153
south_haven_mi,steelhead,2027-04-20,open,spring_pier,6.62,1,6.62
south_haven_mi,steelhead,2027-07-20,open,summer_skamania_pier,8.8,0.9097222222222222,8.095833333333335
south_haven_mi,steelhead,2027-09-05,open,fall_harbor,7.86,0.2064516129032258,2.4162580645161293
south_haven_mi,steelhead,2027-11-20,open,fall_harbor,7.86,0.6125,5.2017500000000005
south_haven_mi,brown_trout,2027-01-20,open,winter_spring_nearshore,6.5,0.4875555555555555,3.6815555555555552
south_haven_mi,brown_trout,2027-04-20,open,winter_spring_nearshore,6.5,0.8888888888888888,5.888888888888888
south_haven_mi,brown_trout,2027-07-20,open,fall_harbor,4.96,0.05338983050847457,1.2114237288135592
south_haven_mi,brown_trout,2027-09-05,open,winter_spring_nearshore,6.5,0.15041666666666667,1.8272916666666665
south_haven_mi,brown_trout,2027-11-20,open,fall_harbor,4.96,0.8725490196078431,4.455294117647059
south_haven_mi,lake_trout,2027-01-20,open,spring_coldwater_pier,3.02,0.5230769230769231,2.0566153846153847
south_haven_mi,lake_trout,2027-04-20,open,spring_coldwater_pier,3.02,0.9019607843137255,2.8219607843137258
south_haven_mi,lake_trout,2027-07-20,open,spring_coldwater_pier,3.02,0.08860759493670886,1.178987341772152
south_haven_mi,lake_trout,2027-09-05,open,fall_nearshore,3.8,0.19038461538461537,1.533076923076923
south_haven_mi,lake_trout,2027-11-20,open,fall_nearshore,3.8,0.7201388888888889,3.016388888888889
south_haven_mi,walleye,2027-01-20,open,spring_low_light,4.3,0.11123287671232877,1.367068493150685
south_haven_mi,walleye,2027-04-20,open,spring_low_light,4.3,0.6721311475409837,3.218032786885246
south_haven_mi,walleye,2027-07-20,open,spring_low_light,4.3,0.43839285714285714,2.4466964285714283
south_haven_mi,walleye,2027-09-05,open,spring_low_light,4.3,0.2571428571428571,1.8485714285714283
south_haven_mi,walleye,2027-11-20,open,spring_low_light,4.3,0.11727272727272728,1.387
south_haven_mi,smallmouth_bass,2027-01-20,open,warm_season_harbor,5.2,0,1
south_haven_mi,smallmouth_bass,2027-04-20,open,warm_season_harbor,5.2,0.14615384615384613,1.6138461538461537
south_haven_mi,smallmouth_bass,2027-07-20,open,warm_season_harbor,5.2,1,5.2
south_haven_mi,smallmouth_bass,2027-09-05,open,warm_season_harbor,5.2,0.787741935483871,4.308516129032258
south_haven_mi,smallmouth_bass,2027-11-20,open,warm_season_harbor,5.2,0,1
south_haven_mi,freshwater_drum,2027-01-20,open,warm_season_harbor,6.5,0,1
south_haven_mi,freshwater_drum,2027-04-20,open,warm_season_harbor,6.5,0.049999999999999996,1.275
south_haven_mi,freshwater_drum,2027-07-20,open,warm_season_harbor,6.5,0.9791666666666666,6.385416666666666
south_haven_mi,freshwater_drum,2027-09-05,open,warm_season_harbor,6.5,0.6277777777777778,4.4527777777777775
south_haven_mi,freshwater_drum,2027-11-20,open,warm_season_harbor,6.5,0,1
south_haven_mi,yellow_perch,2027-01-20,open,summer_pier_schooling,5.4,0.01826923076923077,1.0803846153846155
south_haven_mi,yellow_perch,2027-04-20,open,summer_pier_schooling,5.4,0.13278688524590165,1.5842622950819674
south_haven_mi,yellow_perch,2027-07-20,open,summer_pier_schooling,5.4,1,5.4
south_haven_mi,yellow_perch,2027-09-05,open,fall_pier_schooling,4.61,0.9122807017543859,4.293333333333333
south_haven_mi,yellow_perch,2027-11-20,open,fall_pier_schooling,4.61,0,1
south_haven_mi,lake_whitefish,2027-01-20,open,spring_coldwater_pier,3.16,0.583974358974359,2.2613846153846158
south_haven_mi,lake_whitefish,2027-04-20,open,spring_coldwater_pier,3.16,0.4095238095238095,1.8845714285714286
south_haven_mi,lake_whitefish,2027-07-20,open,spring_coldwater_pier,3.16,0.10269461077844311,1.2218203592814372
south_haven_mi,lake_whitefish,2027-09-05,open,spring_coldwater_pier,3.16,0.20119760479041915,1.4345868263473054
south_haven_mi,lake_whitefish,2027-11-20,open,late_fall_pier,4,1,4
south_haven_mi,round_whitefish,2027-01-20,open,spring_channel,2.84,0.2483050847457627,1.4568813559322034
south_haven_mi,round_whitefish,2027-04-20,open,spring_channel,2.84,0.8333333333333334,2.533333333333333
south_haven_mi,round_whitefish,2027-07-20,open,spring_channel,2.84,0.052380952380952375,1.0963809523809525
south_haven_mi,round_whitefish,2027-09-05,open,spring_channel,2.84,0.08968253968253968,1.165015873015873
south_haven_mi,round_whitefish,2027-11-20,open,fall_channel,3.7,0.35,1.9449999999999998
south_haven_mi,channel_catfish,2027-01-20,open,warm_season_channel,5.2,0,1
south_haven_mi,channel_catfish,2027-04-20,open,warm_season_channel,5.2,0.04285714285714285,1.18
south_haven_mi,channel_catfish,2027-07-20,open,warm_season_channel,5.2,0.82,4.444
south_haven_mi,channel_catfish,2027-09-05,open,warm_season_channel,5.2,0.8451612903225807,4.54967741935484
south_haven_mi,channel_catfish,2027-11-20,open,warm_season_channel,5.2,0,1
south_haven_mi,northern_pike,2027-01-20,open,spring_harbor,4.8,0.27796610169491526,2.0562711864406777
south_haven_mi,northern_pike,2027-04-20,open,spring_harbor,4.8,0.8918032786885246,4.388852459016393
south_haven_mi,northern_pike,2027-07-20,open,fall_harbor,4.5,0.38765432098765434,2.3567901234567903
south_haven_mi,northern_pike,2027-09-05,open,fall_harbor,4.5,0.8518518518518519,3.9814814814814814
south_haven_mi,northern_pike,2027-11-20,open,fall_harbor,4.5,0.42282608695652174,2.4798913043478263
holland_mi,chinook_salmon,2027-01-20,open,fall_harbor_staging,7.8,0,1
holland_mi,chinook_salmon,2027-04-20,open,spring_nearshore_transient,4.74,0.6428571428571429,3.404285714285715
holland_mi,chinook_salmon,2027-07-20,open,fall_harbor_staging,7.8,0.06451612903225806,1.4387096774193548
holland_mi,chinook_salmon,2027-09-05,open,fall_harbor_staging,7.8,0.8846153846153846,7.015384615384615
holland_mi,chinook_salmon,2027-11-20,open,fall_harbor_staging,7.8,0,1
holland_mi,coho_salmon,2027-01-20,open,spring_nearshore,7,0.2171111111111111,2.3026666666666666
holland_mi,coho_salmon,2027-04-20,open,spring_nearshore,7,0.9375,6.625
holland_mi,coho_salmon,2027-07-20,open,fall_harbor_return,5.32,0,1
holland_mi,coho_salmon,2027-09-05,open,fall_harbor_return,5.32,0.32083333333333336,2.386
holland_mi,coho_salmon,2027-11-20,open,fall_harbor_return,5.32,0.15,1.6480000000000001
holland_mi,steelhead,2027-01-20,open,spring_pier,5.91,0.3838235294117647,2.8845735294117647
holland_mi,steelhead,2027-04-20,open,spring_pier,5.91,1,5.91
holland_mi,steelhead,2027-07-20,open,summer_pier,7.3,1,7.3
holland_mi,steelhead,2027-09-05,open,fall_harbor,6.17,0.1774193548387097,1.917258064516129
holland_mi,steelhead,2027-11-20,open,fall_harbor,6.17,0.5263888888888888,3.721430555555555
holland_mi,brown_trout,2027-01-20,open,winter_spring_nearshore,7.2,0.4875555555555555,4.022844444444445
holland_mi,brown_trout,2027-04-20,open,winter_spring_nearshore,7.2,0.8888888888888888,6.511111111111111
holland_mi,brown_trout,2027-07-20,open,fall_harbor,5.46,0.05338983050847457,1.2381186440677965
holland_mi,brown_trout,2027-09-05,open,winter_spring_nearshore,7.2,0.15041666666666667,1.9325833333333335
holland_mi,brown_trout,2027-11-20,open,fall_harbor,5.46,0.8725490196078431,4.89156862745098
holland_mi,lake_trout,2027-01-20,open,winter_spring_pier,3.8,0.815068493150685,3.282191780821918
holland_mi,lake_trout,2027-04-20,open,winter_spring_pier,3.8,0.7,2.96
holland_mi,lake_trout,2027-07-20,open,fall_nearshore,3.41,0.09510869565217392,1.2292119565217392
holland_mi,lake_trout,2027-09-05,open,fall_nearshore,3.41,0.22282608695652173,1.5370108695652174
holland_mi,lake_trout,2027-11-20,open,fall_nearshore,3.41,0.8823529411764706,3.126470588235294
holland_mi,walleye,2027-01-20,open,summer_low_light,4.5,0.03166666666666666,1.1108333333333333
holland_mi,walleye,2027-04-20,open,summer_low_light,4.5,0.264,1.924
holland_mi,walleye,2027-07-20,open,summer_low_light,4.5,0.8295081967213115,3.90327868852459
holland_mi,walleye,2027-09-05,open,summer_low_light,4.5,0.7418032786885246,3.596311475409836
holland_mi,walleye,2027-11-20,open,summer_low_light,4.5,0,1
holland_mi,smallmouth_bass,2027-01-20,open,warm_season_harbor,5.2,0,1
holland_mi,smallmouth_bass,2027-04-20,open,warm_season_harbor,5.2,0.14615384615384613,1.6138461538461537
holland_mi,smallmouth_bass,2027-07-20,open,warm_season_harbor,5.2,1,5.2
holland_mi,smallmouth_bass,2027-09-05,open,warm_season_harbor,5.2,0.787741935483871,4.308516129032258
holland_mi,smallmouth_bass,2027-11-20,open,warm_season_harbor,5.2,0,1
holland_mi,freshwater_drum,2027-01-20,open,warm_season_harbor,5.8,0,1
holland_mi,freshwater_drum,2027-04-20,open,warm_season_harbor,5.8,0.049999999999999996,1.24
holland_mi,freshwater_drum,2027-07-20,open,warm_season_harbor,5.8,0.9791666666666666,5.699999999999999
holland_mi,freshwater_drum,2027-09-05,open,warm_season_harbor,5.8,0.6277777777777778,4.013333333333334
holland_mi,freshwater_drum,2027-11-20,open,warm_season_harbor,5.8,0,1
holland_mi,yellow_perch,2027-01-20,open,summer_pier_schooling,7.6,0.02740384615384615,1.1808653846153847
holland_mi,yellow_perch,2027-04-20,open,summer_pier_schooling,7.6,0.18278688524590164,2.206393442622951
holland_mi,yellow_perch,2027-07-20,open,summer_pier_schooling,7.6,1,7.6
holland_mi,yellow_perch,2027-09-05,open,summer_pier_schooling,7.6,0.5464912280701755,4.6068421052631585
holland_mi,yellow_perch,2027-11-20,open,summer_pier_schooling,7.6,0,1
holland_mi,lake_whitefish,2027-01-20,open,spring_coldwater_pier,3.16,0.583974358974359,2.2613846153846158
holland_mi,lake_whitefish,2027-04-20,open,spring_coldwater_pier,3.16,0.4095238095238095,1.8845714285714286
holland_mi,lake_whitefish,2027-07-20,open,spring_coldwater_pier,3.16,0.10269461077844311,1.2218203592814372
holland_mi,lake_whitefish,2027-09-05,open,spring_coldwater_pier,3.16,0.20119760479041915,1.4345868263473054
holland_mi,lake_whitefish,2027-11-20,open,late_fall_pier,4,1,4
lexington_mi,chinook_salmon,2027-01-20,open,fall_harbor_staging,5.6,0,1
lexington_mi,chinook_salmon,2027-04-20,open,fall_harbor_staging,5.6,0,1
lexington_mi,chinook_salmon,2027-07-20,open,fall_harbor_staging,5.6,0,1
lexington_mi,chinook_salmon,2027-09-05,open,fall_harbor_staging,5.6,0.5588235294117647,3.5705882352941174
lexington_mi,chinook_salmon,2027-11-20,open,fall_harbor_staging,5.6,0.08461538461538463,1.3892307692307693
lexington_mi,coho_salmon,2027-01-20,open,spring_harbor,6.8,0.05588235294117647,1.3241176470588236
lexington_mi,coho_salmon,2027-04-20,open,spring_harbor,6.8,1,6.8
lexington_mi,coho_salmon,2027-07-20,open,fall_harbor,5.76,0,1
lexington_mi,coho_salmon,2027-09-05,open,fall_harbor,5.76,0.2838709677419355,2.351225806451613
lexington_mi,coho_salmon,2027-11-20,open,fall_harbor,5.76,0.103125,1.490875
lexington_mi,steelhead,2027-01-20,open,spring_harbor,8.8,0.3805084745762712,3.9679661016949157
lexington_mi,steelhead,2027-04-20,open,spring_harbor,8.8,0.9590909090909091,8.48090909090909
lexington_mi,steelhead,2027-07-20,open,spring_harbor,8.8,0.049019607843137254,1.3823529411764706
lexington_mi,steelhead,2027-09-05,open,fall_harbor,8.02,0.23225806451612904,2.630451612903226
lexington_mi,steelhead,2027-11-20,open,fall_harbor,8.02,0.7847222222222222,6.508749999999999
lexington_mi,brown_trout,2027-01-20,open,spring_harbor,5,0.514406779661017,3.057627118644068
lexington_mi,brown_trout,2027-04-20,open,spring_harbor,5,1,5
lexington_mi,brown_trout,2027-07-20,open,fall_harbor,4.6,0.05338983050847457,1.1922033898305084
lexington_mi,brown_trout,2027-09-05,open,spring_harbor,5,0.16267605633802815,1.6507042253521127
lexington_mi,brown_trout,2027-11-20,open,fall_harbor,4.6,0.7477611940298508,3.6919402985074625
lexington_mi,lake_trout,2027-01-20,open,spring_coldwater_harbor,4.8,0.4144067796610169,2.5747457627118644
lexington_mi,lake_trout,2027-04-20,open,spring_coldwater_harbor,4.8,1,4.8
lexington_mi,lake_trout,2027-07-20,open,spring_coldwater_harbor,4.8,0.049019607843137254,1.1862745098039216
lexington_mi,lake_trout,2027-09-05,open,spring_coldwater_harbor,4.8,0.12581699346405228,1.4781045751633988
lexington_mi,lake_trout,2027-11-20,open,spring_coldwater_harbor,4.8,0.25,1.95
lexington_mi,walleye,2027-01-20,open,summer_low_light,5.8,0.03166666666666666,1.152
lexington_mi,walleye,2027-04-20,open,summer_low_light,5.8,0.264,2.2672
lexington_mi,walleye,2027-07-20,open,summer_low_light,5.8,0.8295081967213115,4.981639344262295
lexington_mi,walleye,2027-09-05,open,summer_low_light,5.8,0.7418032786885246,4.560655737704918
lexington_mi,walleye,2027-11-20,open,summer_low_light,5.8,0,1
lexington_mi,smallmouth_bass,2027-01-20,open,warm_season_harbor,6,0,1
lexington_mi,smallmouth_bass,2027-04-20,open,warm_season_harbor,6,0.14615384615384613,1.7307692307692306
lexington_mi,smallmouth_bass,2027-07-20,open,warm_season_harbor,6,1,6
lexington_mi,smallmouth_bass,2027-09-05,open,warm_season_harbor,6,0.787741935483871,4.938709677419355
lexington_mi,smallmouth_bass,2027-11-20,open,warm_season_harbor,6,0,1
lexington_mi,freshwater_drum,2027-01-20,open,warm_season_harbor,4.8,0,1
lexington_mi,freshwater_drum,2027-04-20,open,warm_season_harbor,4.8,0.049999999999999996,1.19
lexington_mi,freshwater_drum,2027-07-20,open,warm_season_harbor,4.8,0.9791666666666666,4.720833333333333
lexington_mi,freshwater_drum,2027-09-05,open,warm_season_harbor,4.8,0.6277777777777778,3.3855555555555554
lexington_mi,freshwater_drum,2027-11-20,open,warm_season_harbor,4.8,0,1
lexington_mi,yellow_perch,2027-01-20,open,spring_harbor_schooling,7.45,0.1987179487179487,2.2817307692307693
lexington_mi,yellow_perch,2027-04-20,open,spring_harbor_schooling,7.45,1,7.45
lexington_mi,yellow_perch,2027-07-20,open,fall_harbor_schooling,8.5,0.030701754385964907,1.2302631578947367
lexington_mi,yellow_perch,2027-09-05,open,fall_harbor_schooling,8.5,0.319298245614035,3.394736842105263
lexington_mi,yellow_perch,2027-11-20,open,fall_harbor_schooling,8.5,0.8274509803921568,7.205882352941176
lexington_mi,channel_catfish,2027-01-20,open,warm_season_channel,4.3,0,1
lexington_mi,channel_catfish,2027-04-20,open,warm_season_channel,4.3,0.04285714285714285,1.1414285714285715
lexington_mi,channel_catfish,2027-07-20,open,warm_season_channel,4.3,0.82,3.7059999999999995
lexington_mi,channel_catfish,2027-09-05,open,warm_season_channel,4.3,0.8451612903225807,3.789032258064516
lexington_mi,channel_catfish,2027-11-20,open,warm_season_channel,4.3,0,1
lexington_mi,largemouth_bass,2027-01-20,open,warm_season_harbor,5.6,0,1
lexington_mi,largemouth_bass,2027-04-20,open,warm_season_harbor,5.6,0.03571428571428571,1.1642857142857141
lexington_mi,largemouth_bass,2027-07-20,open,warm_season_harbor,5.6,0.8490322580645161,4.905548387096774
lexington_mi,largemouth_bass,2027-09-05,open,warm_season_harbor,5.6,0.7958333333333334,4.660833333333333
lexington_mi,largemouth_bass,2027-11-20,open,warm_season_harbor,5.6,0,1
lexington_mi,atlantic_salmon,2027-01-20,open,spring_stocked_harbor,6.04,0.31440677966101693,2.5846101694915253
lexington_mi,atlantic_salmon,2027-04-20,open,spring_stocked_harbor,6.04,1,6.04
lexington_mi,atlantic_salmon,2027-07-20,open,spring_stocked_harbor,6.04,0.03529411764705882,1.1778823529411764
lexington_mi,atlantic_salmon,2027-09-05,open,fall_harbor_return,8,0.33269230769230773,3.328846153846154
lexington_mi,atlantic_salmon,2027-11-20,open,fall_harbor_return,8,0.7416666666666667,6.191666666666666
lexington_mi,northern_pike,2027-01-20,open,spring_harbor,6,0.27796610169491526,2.389830508474576
lexington_mi,northern_pike,2027-04-20,open,spring_harbor,6,0.8918032786885246,5.459016393442623
lexington_mi,northern_pike,2027-07-20,open,fall_harbor,5.6,0.38765432098765434,2.78320987654321
lexington_mi,northern_pike,2027-09-05,open,fall_harbor,5.6,0.8518518518518519,4.918518518518518
lexington_mi,northern_pike,2027-11-20,open,fall_harbor,5.6,0.42282608695652174,2.945
lexington_mi,white_bass,2027-01-20,open,warm_season_schooling,5.5,0,1
lexington_mi,white_bass,2027-04-20,open,warm_season_schooling,5.5,0.06428571428571428,1.2892857142857141
lexington_mi,white_bass,2027-07-20,open,warm_season_schooling,5.5,0.9262295081967213,5.168032786885246
lexington_mi,white_bass,2027-09-05,open,warm_season_schooling,5.5,0.5661290322580645,3.5475806451612906
lexington_mi,white_bass,2027-11-20,open,warm_season_schooling,5.5,0,1
harrisville_mi,chinook_salmon,2027-01-20,open,fall_harbor_staging,6.6,0,1
harrisville_mi,chinook_salmon,2027-04-20,open,fall_harbor_staging,6.6,0,1
harrisville_mi,chinook_salmon,2027-07-20,open,fall_harbor_staging,6.6,0,1
harrisville_mi,chinook_salmon,2027-09-05,open,fall_harbor_staging,6.6,0.5588235294117647,4.129411764705882
harrisville_mi,chinook_salmon,2027-11-20,open,fall_harbor_staging,6.6,0.08461538461538463,1.473846153846154
harrisville_mi,coho_salmon,2027-01-20,open,winter_harbor,5.06,0.8844444444444445,4.5908444444444445
harrisville_mi,coho_salmon,2027-04-20,open,winter_harbor,5.06,0.007009345794392523,1.0284579439252337
harrisville_mi,coho_salmon,2027-07-20,open,winter_harbor,5.06,0.13457943925233645,1.546392523364486
harrisville_mi,coho_salmon,2027-09-05,open,fall_docks,6.2,0.36129032258064514,2.878709677419355
harrisville_mi,coho_salmon,2027-11-20,open,winter_harbor,5.06,0.35434782608695653,2.4386521739130433
harrisville_mi,steelhead,2027-01-20,open,spring_harbor,5.7,0.3805084745762712,2.788389830508475
harrisville_mi,steelhead,2027-04-20,open,spring_harbor,5.7,0.9590909090909091,5.507727272727273
harrisville_mi,steelhead,2027-07-20,open,spring_harbor,5.7,0.029436619718309857,1.1383521126760563
harrisville_mi,steelhead,2027-09-05,open,fall_harbor,5.14,0.2838709677419355,2.175225806451613
harrisville_mi,steelhead,2027-11-20,open,fall_harbor,5.14,0.6125,3.53575
harrisville_mi,brown_trout,2027-01-20,open,late_fall_winter_harbor,5,0.7155555555555556,3.8622222222222224
harrisville_mi,brown_trout,2027-04-20,open,late_fall_winter_harbor,5,0.2,1.8
harrisville_mi,brown_trout,2027-07-20,open,late_fall_winter_harbor,5,0,1
harrisville_mi,brown_trout,2027-09-05,open,late_fall_winter_harbor,5,0,1
harrisville_mi,brown_trout,2027-11-20,open,late_fall_winter_harbor,5,0.9444444444444444,4.777777777777778
harrisville_mi,atlantic_salmon,2027-01-20,open,winter_harbor,5.8,0.896,5.3008
harrisville_mi,atlantic_salmon,2027-04-20,open,winter_harbor,5.8,0.14404761904761904,1.6914285714285713
harrisville_mi,atlantic_salmon,2027-07-20,open,winter_harbor,5.8,0.13793103448275862,1.6620689655172414
harrisville_mi,atlantic_salmon,2027-09-05,open,winter_harbor,5.8,0.2189655172413793,2.0510344827586207
harrisville_mi,atlantic_salmon,2027-11-20,open,fall_harbor,4.94,0.5263888888888888,3.073972222222222
