date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,05_09,09_13,13_17,17_21,best_block,headline,detail,tip
2022-09-23,pre_run,53,Moderate,,154,ideal,10,52,47,49,57,17-21,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2021-09-25,pre_run,54,Moderate,,169,ideal,11,59,50,48,53,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-19,pre_run,55,Moderate,,136,ideal,5,56,56,56,51,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-20,pre_run,57,Moderate,,151,ideal,5,57,57,59,54,13-17,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 1–5 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2020-09-28,pre_run,62,Active,,186,ideal,6,62,63,62,57,09-13,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-06,beginning,12,Inactive,,968,blown_out,1,12,11,11,12,05-09,Today’s Coho activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-02,beginning,12,Inactive,,1060,blown_out,0,12,12,12,12,05-09,Today’s Coho activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2024-10-09,beginning,25,Reserved,,89.4,very_low,6,27,21,21,26,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2024-10-07,beginning,26,Reserved,,91.4,very_low,5,27,22,23,27,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2024-10-03,beginning,29,Reserved,,101,very_low,6,30,27,24,29,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-10-09,beginning,33,Reserved,,110,low,6,35,30,29,34,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-03,beginning,39,Reserved,,122,low,7,41,35,34,40,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: The current river level remains workable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-04,beginning,45,Moderate,,119,low,2,45,45,43,45,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-04,beginning,49,Moderate,,140,ideal,6,51,46,45,50,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-10,beginning,51,Moderate,,147,ideal,8,52,53,45,51,09-13,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 9 AM–1 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-07,beginning,52,Moderate,,167,ideal,9,56,47,47,52,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-06,beginning,54,Moderate,,162,ideal,9,52,49,52,58,17-21,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-02,beginning,55,Moderate,,207,ideal,4,52,54,56,56,13-17,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 1–5 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2021-10-10,beginning,56,Moderate,,212,ideal,3,57,54,56,55,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-05,beginning,60,Active,,153,ideal,3,61,58,59,60,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive; this score applies only to fish already in the river and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-27,building,19,Inactive,,751,blown_out,0,19,19,19,19,05-09,Today’s Coho activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2024-10-20,building,37,Reserved,,101,very_low,7,39,33,32,38,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2024-10-26,building,38,Reserved,,104,very_low,5,39,34,34,39,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-10-17,building,42,Moderate,,92.1,very_low,1,43,42,42,42,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-12,building,45,Moderate,,380,very_high,8,47,45,39,43,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-18,building,47,Moderate,,366,very_high,5,43,47,48,48,13-17,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2025-10-28,building,50,Moderate,,126,low,6,51,45,45,51,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The current river level remains workable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-28,building,54,Moderate,,233,high_fishable,10,54,48,49,58,17-21,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-15,building,56,Moderate,,282,high_fishable,6,56,58,52,56,09-13,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 9 AM–1 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2021-10-25,building,58,Moderate,,254,high_fishable,3,59,56,58,57,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-11,building,60,Active,,143,ideal,8,60,54,62,61,13-17,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: The river level and its recent change are favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; this score describes reaction conditions rather than movement or abundance and does not measure water temperature. This Limited read combines measured Packer Drive discharge with modeled light and precipitation for the lower Rogue only. It does not directly describe the middle reach, Rockford tailwater, clarity, temperature, fish passage, abundance, access, or safety. This is a hydraulic-only read using the current river level and hourly weather. Measured water temperature is unavailable and has zero influence, so confidence remains Limited.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
