date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,block_1_id,block_1_score,block_1_cloud_pct,block_2_id,block_2_score,block_2_cloud_pct,block_3_id,block_3_score,block_3_cloud_pct,best_block,headline,detail,tip
2025-01-04,beginning,62,Active,35.42,1710,ideal,0,09-12,62,100,12-15,62,100,15-18,62,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-12-24,beginning,63,Active,35.42,1510,ideal,0,09-12,63,100,12-15,63,100,15-18,63,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-12-26,beginning,64,Active,35.6,1650,ideal,0,09-12,64,100,12-15,64,100,15-18,64,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-03,beginning,66,Active,36.32,2020,high_fishable,0,09-12,66,92,12-15,66,100,15-18,66,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-01,beginning,69,Active,37.4,2580,high_fishable,2,09-12,69,99,12-15,69,100,15-18,67,68,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-12-31,beginning,72,Active,37.94,2710,high_fishable,0,09-12,72,100,12-15,72,100,15-18,72,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-04,beginning,77,Active,38.3,1660,ideal,0,09-12,77,100,12-15,77,100,15-18,77,96,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-12-24,beginning,79,Active,39.2,1790,ideal,0,09-12,79,100,12-15,79,100,15-18,79,95,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-12-26,beginning,81,Highly active,40.28,1950,ideal,2,09-12,81,100,12-15,79,79,15-18,81,100,09-12,Today’s Winter Steelhead Activity is highly active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-12-28,beginning,82,Highly active,40.64,2000,ideal,0,09-12,82,100,12-15,82,100,15-18,82,100,09-12,Today’s Winter Steelhead Activity is highly active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-01-29,building,29,Reserved,33.44,1880,ideal,0,09-12,29,100,12-15,29,96,15-18,29,91,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-20,building,29,Reserved,33.08,1300,ideal,0,09-12,29,100,12-15,29,100,15-18,29,100,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-25,building,29,Reserved,32.9,1170,low,0,09-12,29,100,12-15,29,100,15-18,29,100,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-30,building,29,Reserved,32.9,1660,ideal,0,09-12,29,47,12-15,29,58,15-18,29,95,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-03,building,29,Reserved,32.9,1410,ideal,0,08-11,29,99,11-14,29,79,14-18,29,97,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-08,building,29,Reserved,33.26,1370,ideal,0,08-11,29,58,11-15,29,0,15-19,29,1,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-13,building,29,Reserved,33.44,1430,ideal,0,08-11,29,67,11-15,29,8,15-19,29,0,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-02-11,building,49,Moderate,34.7,2730,high_fishable,2,08-11,49,0,11-15,47,0,15-19,49,0,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-10,building,49,Moderate,34.16,1530,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-15,building,49,Moderate,34.16,1560,ideal,0,09-12,49,100,12-15,49,87,15-18,49,26,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-19,building,49,Moderate,34.34,1540,ideal,0,09-12,49,97,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-24,building,49,Moderate,34.34,1230,ideal,0,09-12,49,100,12-15,49,100,15-18,49,99,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-29,building,49,Moderate,34.34,1400,ideal,0,09-12,49,89,12-15,49,99,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-02-03,building,49,Moderate,34.34,1630,ideal,0,08-11,49,100,11-14,49,100,14-18,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-02-08,building,49,Moderate,34.34,1200,ideal,0,08-11,49,93,11-15,49,19,15-19,49,84,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-02-13,building,49,Moderate,34.7,1560,ideal,0,08-11,49,100,11-15,49,89,15-19,49,64,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-01-23,building,49,Moderate,34.7,2240,high_fishable,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-01-27,building,49,Moderate,34.34,1830,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-02-03,building,49,Moderate,33.8,1230,ideal,0,08-11,49,78,11-14,49,100,14-18,49,96,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-02-09,building,49,Moderate,34.52,2170,high_fishable,0,08-11,49,100,11-15,49,100,15-19,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-20,building,49,Moderate,34.16,1190,low,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-25,building,49,Moderate,34.16,1690,ideal,0,09-12,49,60,12-15,49,87,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-08,building,49,Moderate,34.88,1300,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-12,building,49,Moderate,34.34,1240,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-18,building,49,Moderate,34.16,1210,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-23,building,49,Moderate,34.16,1000,low,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-29,building,49,Moderate,34.34,1330,ideal,0,09-12,49,40,12-15,49,100,15-18,49,96,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-02-03,building,49,Moderate,34.7,1190,low,0,08-11,49,100,11-14,49,100,14-18,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-02-08,building,49,Moderate,34.7,1140,low,0,08-11,49,100,11-15,49,100,15-19,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-02-13,building,49,Moderate,34.52,1090,low,0,08-11,49,100,11-15,49,100,15-19,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-10,building,49,Moderate,34.88,4450,very_high,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-14,building,49,Moderate,33.62,1410,ideal,0,08-11,49,80,11-15,49,39,15-19,49,2,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions represent the Croton tailwater, not the full Muskegon corridor to Muskegon Lake.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
