date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,block_1_id,block_1_score,block_1_cloud_pct,block_2_id,block_2_score,block_2_cloud_pct,block_3_id,block_3_score,block_3_cloud_pct,best_block,headline,detail,tip
2021-12-29,beginning,60,Active,35.06,1780,high_fishable,2,09-12,60,100,12-15,60,100,15-18,58,68,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-12-28,beginning,61,Active,35.06,1710,ideal,2,09-12,61,100,12-15,61,100,15-18,59,75,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-01,beginning,61,Active,35.06,1710,ideal,0,09-12,61,100,12-15,61,100,15-18,61,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-04,beginning,62,Active,35.06,1590,ideal,1,09-12,61,97,12-15,62,100,15-18,62,100,12-15,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 12 PM–3 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 12 PM–3 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-12-31,beginning,63,Active,36.14,2080,high_fishable,0,09-12,63,100,12-15,63,100,15-18,63,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-02,beginning,65,Active,36.32,1940,high_fishable,0,09-12,65,100,12-15,65,100,15-18,65,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-12-30,beginning,72,Active,39.02,1910,high_fishable,6,09-12,74,51,12-15,68,1,15-18,72,18,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-12-27,beginning,76,Active,38.3,1560,ideal,4,09-12,73,31,12-15,76,86,15-18,77,100,15-18,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 3 PM–6 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 3 PM–6 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-05,beginning,77,Active,38.3,1470,ideal,0,09-12,77,100,12-15,77,100,15-18,77,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-04,beginning,78,Active,38.48,1570,ideal,0,09-12,78,100,12-15,78,100,15-18,78,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-26,building,29,Reserved,33.44,1510,ideal,0,09-12,29,86,12-15,29,100,15-18,29,100,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-31,building,29,Reserved,33.08,1580,ideal,0,09-12,29,60,12-15,29,46,15-18,29,93,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-02-08,building,29,Reserved,33.44,1640,ideal,0,08-11,29,100,11-15,29,58,15-19,29,100,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-02-12,building,29,Reserved,33.44,1420,ideal,0,08-11,29,87,11-15,29,100,15-19,29,100,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-28,building,29,Reserved,33.44,1540,ideal,0,09-12,29,100,12-15,29,100,15-18,29,100,09-12,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-02,building,29,Reserved,32.9,1510,ideal,0,08-11,29,100,11-14,29,100,14-18,29,100,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-07,building,29,Reserved,33.44,1590,ideal,0,08-11,29,100,11-15,29,100,15-19,29,100,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-02-12,building,29,Reserved,33.44,1540,ideal,0,08-11,29,100,11-15,29,100,15-19,29,90,08-11,Today’s Winter Steelhead Activity is reserved.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-31,building,49,Moderate,33.98,1600,ideal,1,09-12,49,0,12-15,48,0,15-18,49,0,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-11,building,49,Moderate,34.16,1290,low,0,09-12,49,99,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-16,building,49,Moderate,33.98,1280,low,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-01-21,building,49,Moderate,33.8,1520,ideal,0,09-12,49,82,12-15,49,80,15-18,49,75,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-02-05,building,49,Moderate,33.62,1370,low,0,08-11,49,92,11-14,49,100,14-18,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2022-02-12,building,49,Moderate,33.98,1610,ideal,0,08-11,49,100,11-15,49,96,15-19,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2023-02-06,building,49,Moderate,34.7,1740,ideal,0,08-11,49,97,11-15,49,75,15-19,49,90,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-18,building,49,Moderate,34.16,1380,low,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-01-26,building,49,Moderate,33.8,1690,ideal,0,09-12,49,88,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-08,building,49,Moderate,34.52,1610,ideal,0,09-12,49,100,12-15,49,100,15-18,49,89,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-13,building,49,Moderate,34.7,1610,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-18,building,49,Moderate,34.7,1570,ideal,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-24,building,49,Moderate,34.34,1300,low,0,09-12,49,95,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-01-29,building,49,Moderate,33.8,1640,ideal,0,09-12,49,97,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-02-04,building,49,Moderate,34.16,1500,ideal,0,08-11,49,100,11-14,49,100,14-18,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2025-02-08,building,49,Moderate,33.98,1420,ideal,0,08-11,49,100,11-15,49,100,15-19,49,100,08-11,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-09,building,49,Moderate,34.88,1730,ideal,0,09-12,49,100,12-15,49,99,15-18,49,73,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-21,building,49,Moderate,34.52,1320,low,0,09-12,49,100,12-15,49,100,15-18,49,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-26,building,49,Moderate,33.62,1350,low,0,09-12,49,100,12-15,49,100,15-18,49,99,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-10,building,58,Moderate,35.42,2190,high_fishable,0,09-12,58,100,12-15,58,100,15-18,58,100,09-12,Today’s Winter Steelhead Activity is moderate.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2024-02-03,building,61,Active,36.14,1800,high_fishable,8,08-11,64,90,11-14,56,0,14-18,59,0,08-11,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 8 AM–11 AM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 8 AM–11 AM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-13,building,61,Active,35.6,1920,high_fishable,2,09-12,62,100,12-15,60,86,15-18,60,74,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
2026-01-14,building,61,Active,35.42,1900,high_fishable,0,09-12,61,100,12-15,61,100,15-18,61,100,09-12,Today’s Winter Steelhead Activity is active.,"Stable measured water avoids a swing penalty. The strongest daylight window is 9 AM–12 PM. Clouds shape the time-window ranking, but cannot override cold-water or hydraulic caps. Rain receives no independent positive score. Measured conditions describe the Wellston/Tippy tailwater and cannot be assumed throughout the long river below Tippy Dam.","Start with 9 AM–12 PM in legal, depth-stable holding water. Verify ice, access, and safety directly; this is responsiveness for fish already present, not a new run or catch probability."
