date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,05_09,09_13,13_17,17_21,best_block,headline,detail,tip
2025-09-27,pre_run,16,Inactive,69.62,274,ideal,5,18,13,13,15,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early lake-run Brown Trout that may already have entered. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-09-23,pre_run,17,Inactive,69.08,374,ideal,4,17,14,16,18,17-21,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early lake-run Brown Trout that may already have entered. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-09-28,pre_run,17,Inactive,67.46,295,ideal,4,19,15,15,17,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early lake-run Brown Trout that may already have entered. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-09-27,pre_run,19,Inactive,67.64,322,ideal,1,18,19,19,19,09-13,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early lake-run Brown Trout that may already have entered. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 9 AM–1 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-09-24,pre_run,20,Reserved,68,470,ideal,0,20,20,20,20,05-09,Today’s lake-run Brown Trout activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: The river level and its recent change are favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early lake-run Brown Trout that may already have entered. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-03,beginning,5,Inactive,70.7,183,low,1,5,4,4,5,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-05,beginning,5,Inactive,70.88,171,low,1,5,5,6,5,13-17,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 1–5 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-02,beginning,13,Inactive,69.62,189,low,4,14,11,10,13,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-06,beginning,15,Inactive,64.94,176,low,4,16,13,12,15,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-05,beginning,16,Inactive,64.76,187,low,3,16,16,13,16,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-04,beginning,17,Inactive,65.48,199,low,6,19,14,13,16,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-01,beginning,17,Inactive,68.72,246,ideal,5,17,14,16,19,17-21,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-03,beginning,18,Inactive,65.3,223,low,3,18,18,15,18,05-09,Today’s lake-run Brown Trout activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-07,beginning,52,Moderate,63.14,174,low,7,52,46,53,52,13-17,Today’s lake-run Brown Trout activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 1–5 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-09,beginning,52,Moderate,61.88,164,very_low,7,54,48,47,54,05-09,Today’s lake-run Brown Trout activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-09,beginning,56,Moderate,60.8,159,very_low,6,57,51,51,57,05-09,Today’s lake-run Brown Trout activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The measured water temperature remains usable. The main limitation: The river level or its recent change is less favorable. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-11,beginning,63,Active,59.36,156,very_low,7,62,57,64,64,13-17,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: The river level or its recent change is less favorable. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 1–5 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-14,beginning,64,Active,59.9,156,very_low,9,64,58,58,67,17-21,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-13,beginning,65,Active,60.26,155,very_low,7,64,66,65,59,09-13,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 9 AM–1 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-15,beginning,75,Active,59.54,229,low,4,76,75,75,72,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-run Brown Trout can remain reactive as they enter the lower river; this score applies only to a fish already present. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-10,building,53,Moderate,37.76,224,low,7,55,48,52,52,05-09,Today’s lake-run Brown Trout activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-21,building,58,Moderate,58.64,156,very_low,12,57,50,62,57,13-17,Today’s lake-run Brown Trout activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 1–5 PM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: The river level or its recent change is less favorable. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 1–5 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-20,building,59,Moderate,56.84,158,very_low,8,61,54,53,60,05-09,Today’s lake-run Brown Trout activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: The river level or its recent change is less favorable. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-17,building,61,Active,41,218,low,13,60,54,55,67,17-21,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-14,building,62,Active,43.34,218,low,9,63,57,56,65,17-21,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-16,building,62,Active,42.62,218,low,7,64,58,57,64,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-10-17,building,66,Active,55.22,178,low,7,68,61,61,67,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-09,building,69,Active,41.36,230,low,5,69,65,69,70,17-21,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 PM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-15,building,72,Active,47.66,218,low,14,77,71,63,70,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-19,building,74,Active,60.08,500,ideal,8,75,75,74,67,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-11-07,building,76,Active,55.22,420,ideal,7,78,71,72,77,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-10-31,building,76,Active,49.64,233,low,6,77,71,77,76,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2024-11-08,building,78,Active,54.32,400,ideal,4,79,77,75,79,05-09,Today’s lake-run Brown Trout activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
2025-11-08,building,80,Highly active,46.4,228,low,1,80,80,79,80,05-09,Today’s lake-run Brown Trout activity outlook is highly active.,"Conditions strongly favor a response from lake-run Brown Trout that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for lake-run Brown Trout. The main limitation: Rain adds little extra cover. This score describes feeding or aggressive responsiveness for lake-run Brown Trout already present, not migration or abundance. This read combines Estabrook flow, measured water temperature, and local weather for the Urban Greenway near Estabrook Park. It does not directly measure Harbor & Downtown or the North Shore above Kletzsch. This read uses a current river level, measured water temperature, and the hourly weather outlook.",Start with 5–9 AM. Keep this responsiveness outlook separate from abundance and migration stage.
