date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,05_09,09_13,13_17,17_21,best_block,headline,detail,tip
2025-08-28,pre_run,69,Active,61,215,very_low,31,83,56,52,65,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-02,pre_run,73,Active,63.9,254,low,7,72,71,75,68,13-17,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-04,pre_run,75,Active,59.5,228,low,26,73,59,66,85,17-21,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-03,pre_run,77,Active,62.1,211,very_low,10,69,79,76,77,09-13,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2025-08-27,pre_run,79,Active,60.3,216,very_low,13,69,81,82,73,13-17,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Coho that may already have entered. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-05,beginning,19,Inactive,69.9,248,low,1,19,19,19,20,17-21,Today’s Coho activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-07,beginning,28,Reserved,67.6,281,ideal,1,27,28,28,28,09-13,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-11,beginning,30,Reserved,64.4,323,ideal,1,30,30,29,29,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-15,beginning,56,Moderate,63.9,204,very_low,13,59,46,49,59,05-09,Today’s Coho activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-12,beginning,63,Active,61.2,209,very_low,18,65,52,50,68,17-21,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-10,beginning,68,Active,57.5,214,very_low,16,72,56,68,68,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-09,beginning,68,Active,62.3,282,ideal,12,71,59,61,70,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-14,beginning,71,Active,61.7,364,ideal,17,76,61,59,73,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-05,beginning,73,Active,57.7,233,low,13,77,64,65,75,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-13,beginning,75,Active,62.2,208,very_low,13,79,70,66,75,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-13,beginning,76,Active,59.4,322,ideal,5,78,73,73,77,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-12,beginning,78,Active,63,381,ideal,12,71,70,78,82,17-21,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-12,beginning,78,Active,60,346,ideal,8,80,76,72,78,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-13,beginning,81,Highly active,62.2,392,ideal,15,85,84,70,71,05-09,Today’s Coho activity outlook is highly active.,"Conditions strongly favor a response from Coho that are present and capable of reacting. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-11,beginning,91,Highly active,60.3,303,ideal,6,93,87,87,91,05-09,Today’s Coho activity outlook is highly active.,"Conditions strongly favor a response from Coho that are present and capable of reacting. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early lake-fresh Coho can remain reactive when measured water temperatures are suitable; this score applies only to fish already in the river. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-16,building,23,Reserved,64.2,202,very_low,2,23,21,21,23,05-09,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-19,building,24,Reserved,66.6,296,ideal,3,24,22,22,25,17-21,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-21,building,26,Reserved,64.9,207,very_low,3,26,27,25,24,09-13,Today’s Coho activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-22,building,62,Active,63.3,262,low,18,67,55,49,63,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-09-27,building,65,Active,62.4,217,very_low,28,76,57,48,61,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-10-03,building,65,Active,59,204,very_low,13,68,55,56,67,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-10-07,building,69,Active,62.3,207,very_low,29,79,69,50,61,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-01,building,72,Active,52.5,334,ideal,14,76,63,62,75,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2025-10-14,building,74,Active,55.2,214,very_low,28,77,56,55,83,17-21,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-10,building,75,Active,48.9,307,ideal,15,80,65,69,76,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-05,building,76,Active,63.7,252,low,1,76,76,76,75,05-09,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-25,building,78,Active,62,250,low,11,69,72,80,80,13-17,Today’s Coho activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2023-09-26,building,80,Highly active,61.9,251,low,6,78,81,81,75,09-13,Today’s Coho activity outlook is highly active.,"Conditions strongly favor a response from Coho that are present and capable of reacting. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2022-09-23,building,81,Highly active,56.1,333,ideal,21,77,72,70,91,17-21,Today’s Coho activity outlook is highly active.,"Conditions strongly favor a response from Coho that are present and capable of reacting. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. More Coho are entering and settling into the river; measured water temperature matters, but this score describes reaction conditions rather than movement or abundance. This read combines Fruitvale Road flow, measured water temperature below Hesperia Dam, and Pines Point weather as complementary conditions for the below-Hesperia corridor. The sensors are in different reaches, so verify conditions at the water you fish. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
